6.160379890940565595e+00,1.128534226975362031e+01
1.648086097225725632e+00,6.307137388250632526e+00
6.030042067437692666e+00,1.081882086023586709e+01
1.718346779571433114e+00,9.027971392653999061e+00
2.886562122533229413e-01,5.504750138726040909e+00
8.667435162346345479e+00,1.260973989267820272e+01
9.544392735898142632e+00,1.393445529056884880e+01
5.663602447172043419e+00,1.066444571474631431e+01
4.742795793088879996e+00,1.038459707507928087e+01
2.710130897711545139e-01,5.563855267493230450e+00
5.571085883388818161e+00,1.041310944769434954e+01
6.183489512283528278e+00,1.070739756095489525e+01
4.395138188988193528e-01,6.254239106069736209e+00
4.313249797186670120e-01,6.167526329998489487e+00
8.520229752000938461e+00,1.411784665725947363e+01
5.162177424552795379e+00,1.200328714070576197e+01
1.212323612990740207e+00,6.667159251179620938e+00
4.156367545916010542e+00,8.945440101067951844e+00
4.266908225842289681e+00,1.151770117183085773e+01
5.038559214307153589e+00,1.038731004399716085e+01
8.670249858772596241e+00,1.280317349687988404e+01
1.058171529373007624e+00,5.725748419589271165e+00
4.409367447564732423e+00,9.530731804548201680e+00
6.193103139190048623e+00,1.258727084488266357e+01
8.964407966415402385e+00,1.473903729328905321e+01
3.887562706598715501e+00,8.372251239760768016e+00
8.929498566305218432e+00,1.390836289048446339e+01
8.405849184967373322e-02,5.746931634734469441e+00
4.458903726488860464e+00,8.607639099682428352e+00
6.105263929772946518e+00,1.076579325272662224e+01
1.709135704187412230e-01,5.877752775673768859e+00
5.734760370993464917e+00,1.164701695251582692e+01
3.567273290202794822e+00,8.970298193466827996e+00
9.559813432496573782e+00,1.390518599189062066e+01
9.974333685741465061e+00,1.414183343696112694e+01
3.735793340435415555e+00,6.945535218151873025e+00
1.807215446485247456e+00,8.440695723839098719e+00
5.231398800854783815e+00,1.011810225265753793e+01
4.571889304474291649e+00,9.346986397047599482e+00
3.754328621120901932e+00,9.028563528153082274e+00
3.624204375658185207e+00,9.622014837398101150e+00
7.583186896764112284e+00,1.323475909114132953e+01
6.183178273864596619e+00,1.063869750954136961e+01
3.356598820570128261e+00,8.473881556297879314e+00
-1.200545763964295243e-01,5.332787754405953429e+00
3.332131103281320339e+00,9.899982474887876194e+00
8.994689830767738314e+00,1.446304214951663347e+01
7.934359482261221785e+00,1.250085667122259991e+01
1.300571725777254439e+00,5.429112472715321935e+00
2.503381799800529883e+00,6.572174713886969499e+00
5.306479648954898209e+00,1.068442445538490482e+01
9.755533269524454099e+00,1.416509083283548165e+01
-1.881027810900286479e-01,5.709737753989565512e+00
1.560760554147931689e+00,5.669340462954689741e+00
-1.489162250323387449e+00,5.746957727166956076e+00
2.444215462224311075e+00,7.821034423999920548e+00
6.419469557046694419e+00,1.319456278789190939e+01
4.033142164311849243e+00,1.000201071387172291e+01
1.039949141242406583e+01,1.439524918792173303e+01
6.192607997022845367e-01,6.184503234394976623e+00
3.849006001211280559e+00,7.975776181013056743e+00
3.454821213797301116e+00,8.925178558106217963e+00
4.235078949367347967e+00,8.206418997570651186e+00
4.663772853090674353e+00,7.102462278686642705e+00
3.363130864630642591e+00,9.202362261393480125e+00
4.117316678652237272e+00,8.102321826515435532e+00
3.313829098332331746e+00,7.931087116154841077e+00
5.575827453485073804e+00,1.110701680552978488e+01
4.145306207472808424e+00,9.239624879828003401e+00
4.349994647756821209e+00,1.130624456819325729e+01
6.221925598449714379e+00,1.012378401168034614e+01
1.836424246585319997e+00,8.266900464084606881e+00
7.558987575188561792e+00,1.276778644833874488e+01
4.283425395753783782e+00,8.809894829164438335e+00
1.380035312981821916e+00,6.365487505910138566e+00
9.928698227953745459e+00,1.329909337658537716e+01
6.540246500309049971e+00,1.277322411389908829e+01
4.146009555811368763e+00,8.216470367415212195e+00
6.355955119015519905e+00,1.123440487210642047e+01
5.653991771590316517e+00,1.087314181695143489e+01
5.683343337590410549e+00,1.122470237394025006e+01
9.260772740425480265e+00,1.447427633379037459e+01
2.453340008117010029e+00,6.994560805317091123e+00
8.722266896061271479e-01,5.896368964576966576e+00
3.270598695899632702e+00,8.724919863521055419e+00
8.585705740851048873e+00,1.358475879844497491e+01
2.185731679001852612e+00,7.242294204617827802e+00
7.976214082084801760e+00,1.349302758204645336e+01
2.391691280581767831e+00,7.710961933614371766e+00
8.093455946145789781e+00,1.144726843963555574e+01
2.695300781167597748e+00,7.427463996046876460e+00
7.833679046554158809e+00,1.321568478946928238e+01
2.947458995711591534e+00,8.713349369032249214e+00
4.116391904435407589e+00,9.456478804527129967e+00
1.045862524241069291e+00,5.424328856035799618e+00
3.676067201188438105e+00,7.043509661435494174e+00
2.586151338621351048e+00,7.253798497744179841e+00
8.531425345889882550e+00,1.328487863020083282e+01
5.062424203156290048e+00,1.034988156818312177e+01
1.019790281569167512e+01,1.472124967810893814e+01
8.316710848746572182e+00,1.110011795454862948e+01
3.338632607284304665e+00,8.724524876443151555e+00
6.335423798601976131e+00,1.105572975737627672e+01
8.395969740096369094e+00,1.075260451351977231e+01
5.065327560298001686e+00,8.623504760443761796e+00
1.822654659431810265e+00,8.373922825015542415e+00
3.659973843351397971e+00,9.231085077731783883e+00
8.961057838279877785e+00,1.427038664994840822e+01
7.316106003330322238e+00,1.230870870599107292e+01
3.456677290271263026e+00,6.969288386622052300e+00
5.732973561338126522e+00,1.061290192221652795e+01
2.360535299863717018e+00,6.926416843430330594e+00
8.558159559925467619e+00,1.357449039624901133e+01
3.076990019331880433e+00,8.772142852427521120e+00
3.249242193304654691e+00,1.005677791699721624e+01
1.394483772607919558e+00,6.147320920186423621e+00
3.854193397023290224e+00,7.635251724030034381e+00
5.680124265085529700e+00,8.880251325146460317e+00
1.425860244015153322e+00,6.199238269080735719e+00
8.903983721354215675e+00,1.438657516629389477e+01
-2.167438133785856147e-01,5.435867075092625456e+00
8.516322962547425490e+00,1.199733273897154007e+01
2.738310036052847174e+00,7.079957733854471691e+00
-9.271431689288649469e-01,5.780479220656581596e+00
5.125967024342979350e+00,1.013639931321227650e+01
6.487670280687185098e+00,1.031110891087274162e+01
5.560158141751456284e+00,1.243256942479858296e+01
3.270034667163858710e+00,8.923399646588791256e+00
6.376057031612698545e+00,1.043569553984648302e+01
2.148875643987901540e+00,7.301968092310820779e+00
1.110430407864897440e+00,6.568835314092346778e+00
1.074881196922017423e+01,1.466239058727077449e+01
9.466423641204739781e+00,1.332489344389216512e+01
7.573378670148362524e+00,1.155446335204737274e+01
6.010501004800749669e+00,9.214472451397119457e+00
1.085053976903708195e+00,6.447045995788768025e+00
4.678367299754802033e+00,8.578494575495543728e+00
-2.124621890455644646e-01,6.308909109010017779e+00
8.367911390692071905e+00,1.360542709275199336e+01
-7.487121899970836658e-01,6.290344801309338152e+00
3.548158912164126821e+00,9.996336526166409442e+00
1.753521204434650205e+00,5.827593062892789888e+00
3.757486626705222044e+00,8.590067542957164903e+00
7.921365684875480540e+00,1.211237153538317202e+01
7.174519330712041842e+00,1.029925256771558750e+01
3.760703900486374263e+00,8.549487894117385522e+00
9.866856684843984482e+00,1.337036915518096869e+01
4.509019103693547414e+00,9.555736701522326015e+00
1.557043283703859471e-01,6.076857576292090890e+00
7.851927012049189969e+00,1.218467074586805943e+01
3.079691912108733831e+00,9.712299730667869113e+00
6.400874015141234885e+00,1.152820911411405547e+01
4.259928544762964009e+00,1.006896543957023837e+01
7.322273518977925555e+00,1.291300607138272838e+01
1.084785513346277952e+01,1.405173563766025779e+01
8.259847560100107344e+00,1.426793151659408920e+01
4.377795841535863985e+00,8.075204295138776800e+00
3.562366602068665511e+00,1.098535764903179412e+01
-5.954979055267428656e-01,5.148860224761035553e+00
3.721647256391404923e-01,5.924974036654724330e+00
1.469783572365338298e+00,7.104998884221624955e+00
4.431301665000897394e+00,9.218118609440342226e+00
5.180421272444878156e+00,9.623364159770071424e+00
7.411176771729988566e+00,1.339560796646448004e+01
6.526193466580614277e+00,1.097423277528096897e+01
1.088086050162951679e+01,1.421003795559330030e+01
2.690680800113790738e+00,8.420461343105092311e+00
1.821928216993948357e+00,6.965159274580723370e+00
7.237069527704503180e+00,1.174117117961712431e+01
5.779814609382366797e+00,1.052553627321253771e+01
4.787982217811941332e-01,7.020130970191313935e+00
2.506106568514847144e+00,7.860033718520693213e+00
6.846021749319762151e+00,1.105667037066002756e+01
3.895948166279699976e+00,1.000403899486924608e+01
9.549023451214521785e+00,1.400898147301810681e+01
-4.717949279469622059e-01,6.718892189941398030e+00
7.165688295797822072e+00,1.238847939605122406e+01
7.519191988434928975e-01,5.835787461292324174e+00
6.149817945145174214e+00,1.125731000755377131e+01
5.994940965096608565e+00,9.809903506285975183e+00
5.609259099187063669e+00,9.425974730682415981e+00
5.415620938733678003e+00,9.838576603748329319e+00
3.117578714065814882e+00,8.431095761840913028e+00
5.695548617974278471e+00,1.090244587399571152e+01
5.164198642930111660e+00,9.764619717177412284e+00
9.813231933821008113e+00,1.427039329897882780e+01
3.481816656915709185e+00,8.102750124094026063e+00
-1.297290809408651935e+00,5.171121055595444105e+00
1.843253098893049780e+00,6.958273952929209472e+00
4.451965780144321982e+00,1.117802301789464181e+01
1.141958694116961048e+01,1.469742423924390984e+01
7.072597593885557643e+00,1.110440512502687938e+01
4.100888483183362965e+00,1.000734326134688246e+01
2.158232613945814560e+00,7.554864361061387257e+00
3.669631111977528448e+00,9.037718857698209263e+00
9.205756404931755288e-01,5.951265746521164246e+00
6.396300065963521853e+00,1.125549806335839165e+01
6.620293347674892637e+00,1.160200630636344599e+01
6.859886505160712744e+00,1.396719563697431887e+01
-1.673393724562487472e-01,5.687202008548717380e+00
2.581756140896647622e+00,7.269412728427180781e+00
9.598373842885987717e-01,5.499040271541613123e+00
8.351233159424708674e+00,1.419836449701430681e+01
5.685677908978956085e-02,5.147909734132137594e+00
7.879379559238345543e+00,1.161739863599995459e+01
1.730371695943893506e+00,8.314927869042163522e+00
5.592745202048938324e+00,1.132476986764965332e+01
3.232242493388181259e+00,9.943041478234814434e+00
7.765897909138724131e+00,1.198354332555638990e+01
9.437770914985877724e+00,1.357096571752090597e+01
2.539653966169831190e+00,9.667950464670376221e+00
7.646251173070415241e+00,1.226234221403380431e+01
8.349273346605484036e+00,1.234466831339953430e+01
8.394908361888766990e+00,1.322221030609844306e+01
8.998190929009242112e+00,1.339774265685115040e+01
8.120104661626351472e+00,1.455809793916347950e+01
2.385921011495151234e+00,6.189483639724455699e+00
4.759822650758017915e+00,1.177560911663028520e+01
6.280896490675452526e+00,1.179804608830061241e+01
5.304162729975215207e+00,1.112392137665847613e+01
6.757322228360466809e+00,1.117605620452876813e+01
3.056518813819435909e+00,7.942874496779891658e+00
7.041774167139145391e+00,9.927393119511776831e+00
1.016016232853203327e+01,1.416860900888574193e+01
-2.397449090936865090e-02,6.596814865989761856e+00
1.530447565756257289e+00,6.828610286157573483e+00
7.675826678799595904e+00,1.425340134717933971e+01
7.673950831161794994e+00,1.102679719827784766e+01
2.959068958078842737e+00,8.642985181259787097e+00
5.791833850885405255e+00,9.273430030320334083e+00
4.081116218966907461e+00,8.948193185225971291e+00
9.687218299545229172e+00,1.419091793952738456e+01
9.708521410893256487e+00,1.359529381850915541e+01
7.532416684617516012e+00,1.126330785277357904e+01
6.717319715654181955e+00,1.140126631012561553e+01
6.502761823948286946e+00,1.180100526098671310e+01
6.486577533822229569e+00,1.173510922662489087e+01
9.474364355455231035e+00,1.387092498317839429e+01
2.900726956230661457e-01,5.472461445933515023e+00
6.364678204692959085e+00,1.143479912547687150e+01
9.768060575124406952e+00,1.374224142143492067e+01
7.063546417358194773e+00,1.085207430848851828e+01
5.176770651794734057e+00,1.028805459123758048e+01
6.444057587792981323e+00,1.242273472433328685e+01
1.040869360213415007e+01,1.472993243003274344e+01
3.617071350979842670e+00,7.810625889226871621e+00
1.912315695930568937e+00,8.178477803774836019e+00
2.572583844907493145e+00,7.559118901960671266e+00
6.429424763162626455e+00,1.020961454510744737e+01
8.708758518726822828e+00,1.488993177421005498e+01
1.847709080478479038e+00,5.343270428216904122e+00
3.486735200420890912e+00,8.468351149256996280e+00
4.812027272720602600e-01,6.621962005493111647e+00
2.391194032291429905e-01,5.590563779648358711e+00
2.823165365645754932e+00,5.768075133139253907e+00
1.485731347336105124e+00,7.019512009040679956e+00
3.399018055662751170e+00,9.377850717467710595e+00
6.680589663440729353e+00,1.293645233505114867e+01
2.031516511950866466e+00,6.039860641780788519e+00
6.784987931345784595e+00,1.056078446117517444e+01
8.690603511209602061e+00,1.346956208634913921e+01
9.809877225104980170e+00,1.282570844814700806e+01
9.695968209289359763e+00,1.438415970918357978e+01
8.450896208148549471e-01,5.069792697408184168e+00
6.891208555525601298e+00,1.358192543309613853e+01
4.895164740058491226e+00,9.976362129962677017e+00
3.197419637459245401e+00,7.113909303617317548e+00
5.095083315649500122e+00,1.081995962620964491e+01
5.763388638189343993e+00,1.060974039388057477e+01
5.844152457201053252e+00,9.766847067722661535e+00
9.075819587832901547e+00,1.463097904960375928e+01
5.272554887224947251e-01,5.477895785326794886e+00
4.283562167375453811e+00,8.982436852547419193e+00
3.746956902620630636e+00,9.626482826876884502e+00
2.125279268923979448e+00,7.051955814452474769e+00
1.462566306996592846e+00,6.644730221833782480e+00
5.906050258340531656e+00,1.173874141222713163e+01
5.637296807632342421e+00,1.008014286207076893e+01
8.121644941323365785e+00,1.364243661964572318e+01
1.354086015590384662e+00,8.625889756359601535e+00
7.844954040135315054e+00,1.293000190496186619e+01
8.880714661961327749e+00,1.263747121068712076e+01
1.051010986805016856e+01,1.497944040362798113e+01
5.528794935177986147e+00,1.238057690737108274e+01
8.074036465103803906e+00,1.309963942933041281e+01
-1.802120239069139984e+00,5.116812281749211877e+00
5.984744347747635196e+00,1.113640261329088688e+01
5.415127503224945738e-01,5.556465023020481730e+00
2.092288982732282143e+00,7.066785429578386513e+00
5.741315892601057236e+00,1.102915569291993236e+01
1.111621463286165223e+01,1.493358432300607674e+01
9.311436787160131345e+00,1.454247097515704823e+01
2.703989407746452578e+00,6.142677362924001017e+00
8.946600305595195479e+00,1.247283744085553714e+01
5.623182371908326260e+00,1.062046233907195081e+01
8.973425615004073208e+00,1.487253856899844529e+01
2.537387569679130372e+00,7.719156294709224930e+00
7.472746369315403037e+00,1.147451639725258765e+01
6.791806773764198502e-01,5.740058569620303253e+00
2.335207486296172474e-01,6.233470330732892251e+00
7.493689890625966576e+00,1.132992863159824637e+01
8.354445723025754944e+00,1.209947175139183351e+01
3.614267487758266562e+00,8.104439635227318917e+00
3.271399445907908543e+00,9.812504692327827627e+00
9.755329483266781398e-01,6.461434349163673652e+00
2.895982515985974892e+00,6.821566532157659069e+00
2.623117666290145866e+00,6.595237754372096362e+00
2.812547324017286687e+00,6.956602624369280008e+00
-4.226572449504746309e-01,5.960382595834262887e+00
9.402536396814307196e+00,1.347662773939443071e+01
4.255721536272553784e+00,9.797550629436798886e+00
7.691722583602643049e+00,1.431055770162321039e+01
2.252214974768084410e+00,5.533381781086187168e+00
1.000106594985936015e+00,7.209041131029359839e+00
2.318624960953148406e+00,8.678446814220491135e+00
7.490246350645689333e+00,1.218899944962799431e+01
4.622002067827297722e+00,9.175501449127679621e+00
1.125430620810043436e+01,1.454316800145079114e+01
6.147763208944736490e+00,9.877725057468598635e+00
2.768847969137398835e+00,6.557459661049882982e+00
9.087825228423843660e-01,5.663266894128343054e+00
2.706851749957997377e+00,7.183194706088935177e+00
8.428913259228183463e+00,1.356962652549950477e+01
4.285313943882247401e+00,1.018283016595676216e+01
1.504494614196133728e+00,6.479785122830020505e+00
4.954896843669341244e+00,8.963005495692602409e+00
7.706685760544086605e+00,1.231206877180331816e+01
8.439074694630543050e+00,1.493152224806047457e+01
7.689963300917108668e+00,1.107467498653255333e+01
3.085717377068073475e+00,6.329205913132126327e+00
3.975236375509746178e+00,8.846988146487269944e+00
3.424739943567157052e+00,9.688861903059194702e+00
8.213545066127595717e+00,1.262542809791624521e+01
5.943527674418364271e+00,1.161673361641857483e+01
2.116806858254672186e+00,7.494442456180267165e+00
5.937484382532857374e+00,9.353627944216674095e+00
3.640043979082523418e+00,7.315903442899753806e+00
5.762285798310332829e+00,1.184483813281606146e+01
8.445056492573748130e-01,5.814404101958020377e+00
5.125606515748013514e+00,1.046203551562019385e+01
-9.674189537214550327e-02,7.266069777662319318e+00
2.819816081112785255e+00,6.999961992031460412e+00
9.058656507239820854e+00,1.420831341422058003e+01
9.724446730363431879e-01,5.930000797563756976e+00
4.167616289081197856e+00,9.539663287347098120e+00
6.699439816236769651e+00,1.112847974752830282e+01
6.627132538361482084e+00,1.150843341010034848e+01
8.192709834775570243e+00,1.464590630436594587e+01
9.570493643991126120e+00,1.480883519768094558e+01
4.113812689447875925e+00,9.801859654268906041e+00
1.919214077045013234e+00,5.458528450260439868e+00
1.382472376911961565e+00,5.713092943894465314e+00
3.138321517282716133e+00,7.235262409504822578e+00
4.229999420596581849e+00,1.132165757573499576e+01
6.362001913445297419e+00,1.243178762035320162e+01
5.967162905732011247e+00,9.735827261363288798e+00
3.684986372848086500e+00,7.936096207084258225e+00
3.795467361944184326e+00,1.038617738958760128e+01
1.376632188221925013e+00,7.548875382574422588e+00
7.139961014208464185e+00,1.216467128660400121e+01
1.505917151008873356e+00,5.559052667617349286e+00
3.038350826344991873e+00,8.567358226392459031e+00
5.752084942050429639e+00,9.608149386614970311e+00
2.525597878060642731e+00,7.445666990797469076e+00
8.949688698318244207e+00,1.388364199719416092e+01
8.194228324190927282e+00,1.252225421084462909e+01
5.493995441639710542e+00,1.046354642040880911e+01
1.075535490248876158e+01,1.425164198001685278e+01
1.179294800364609053e+01,1.488962681029863688e+01
2.774016719398940456e+00,8.253978396438828469e+00
7.284283758892324823e-01,6.801192621243651537e+00
4.506103623517506485e+00,8.844283848437703099e+00
8.790643113680733478e+00,1.323195150764178685e+01
3.199377531027547406e+00,9.121508220157247493e+00
5.155002732327645276e+00,1.127422106716675643e+01
6.816663128323190435e+00,1.026308494811264183e+01
2.150777805786995511e+00,5.448297400323030004e+00
7.915921509736006279e+00,1.249275942740524492e+01
7.980628402650999931e+00,1.127101873489419681e+01
7.898806717822562717e+00,1.217539137546661898e+01
1.011799249405841650e+01,1.458742916594578176e+01
7.584797163932336161e+00,9.698838307723647745e+00
6.756848701015711001e+00,9.882294109051258602e+00
3.962104647663931445e+00,8.604540172275518373e+00
5.822461946161098467e+00,9.987454612466683201e+00
1.172862245152297334e+01,1.426789765280723721e+01
6.709465309780444642e+00,1.243773011538542406e+01
7.224440123854864559e+00,1.178515983741491446e+01
1.922816189183234270e+00,5.887181638601315825e+00
2.002464942268835202e+00,7.451077732590595915e+00
9.332555623281122426e-01,6.377199240137834124e+00
7.307252624608396196e+00,1.310738887362957072e+01
4.700419877084425657e+00,1.166661966485655455e+01
7.665984979110610276e+00,1.249857947183682150e+01
2.710434100697668658e+00,7.672384621390845538e+00
5.133511409013105542e+00,1.050281451233430374e+01
2.787225581442687616e+00,7.195930277130658581e+00
6.674943156887151119e+00,1.229042569953205799e+01
8.178965389879458314e+00,1.278712435684927762e+01
5.106529034048155502e+00,9.767143386143278150e+00
6.022848975182539810e+00,1.198315310451163995e+01
8.663465573976636414e-02,6.168361042584987963e+00
1.483317164890629369e+00,7.285210291632836288e+00
8.152964383306313678e+00,1.338725698740878300e+01
4.663145064087468761e+00,1.098963449599324704e+01
5.475808785457065397e+00,1.117340171303082919e+01
1.990987458554135392e+00,7.563381676131232467e+00
3.066524686547260181e+00,8.959150794596197898e+00
1.009813289428155292e+00,6.622128251013124078e+00
7.774317250395005985e+00,1.368159283141232763e+01
5.302621830124122582e+00,1.086567892755186193e+01
2.044184390115443062e+00,9.161140587449136063e+00
8.265386843309160625e+00,1.302954438141995830e+01
5.595269956613282414e-01,5.702627805797324534e+00
1.770808222966743894e+00,6.187398139031555999e+00
-2.850945550129765915e-02,5.148838808617489882e+00
7.420634805934346545e+00,1.242027798892277524e+01
7.959746837290820665e+00,1.244114097864587620e+01
6.822665755958562173e+00,1.213701797197374077e+01
3.199529556383509110e+00,9.764187951559886613e+00
7.274703972860853796e+00,1.163883581758381780e+01
3.712452056366899011e+00,8.774215764831215125e+00
6.437747367963521761e+00,1.345555990143370551e+01
8.227393377391321039e+00,1.328870431670170049e+01
7.354690666169734214e+00,1.251837311799434360e+01
4.146135597554744479e+00,9.149807884232416200e+00
7.577691280704948795e+00,1.283374808196485972e+01
1.015542640951260900e+01,1.438037225754220927e+01
1.107201124286876004e+00,6.130188391677612536e+00
1.093635077056696048e+01,1.388184141387215753e+01
2.345808392450104307e+00,8.546887581797250277e+00
9.109400793756988080e+00,1.400058837965038450e+01
2.414412438886913481e+00,7.009945406973534077e+00
9.042205793483502063e-01,6.798977187491814789e+00
1.097072641554349914e+00,7.222469650658617013e+00
5.161830528157028475e+00,1.107713883874121663e+01
4.817505880609170177e+00,9.862194527325874205e+00
4.674174710981311875e+00,1.091442753608528804e+01
7.932703962666384889e+00,1.138051172975255376e+01
9.926351892032643232e-01,6.507905536610179453e+00
7.720407366680058558e+00,1.241668933036802969e+01
1.421741775859148849e+00,6.695619070469474465e+00
